0.0	0.0	0.0	-0.3170409357632898	0.0
0.0	0.0	0.0	0.0	-0.4261329979449612
-0.5091629334755	0.0	0.0	0.0	0.0
0.1658788184707993	0.0	0.0	0.0	0.0
0.13451316954364675	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	-0.5986538887556384
0.0	0.0	0.0	1.0872089345440075	0.0
-0.980958684656651	0.0	0.0	0.0	0.0
0.0	0.0	0.0	-0.38666323680874803	0.0
-0.1185314906208154	0.0	0.0	0.0	0.0
0.0	0.5685228602785216	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.6657884018293978
0.0	0.3429397403516534	0.0	0.0	0.0
0.0	0.0	0.0	0.9546701047464816	0.0
0.0	-0.24510454492309006	0.0	0.0	0.0
0.0	0.0	0.0	0.0	-0.25051714533413344
0.0	0.0	-0.33518370008768733	0.0	0.0
0.0	0.0	0.0	0.0	0.7527898511967629
0.0	0.0	0.0	0.0	-1.7366321121815806
0.0	0.0	0.0	0.0	0.6535330761539855
0.0	0.9722001547953214	0.0	0.0	0.0
0.0	0.0	0.0	0.6278157624093886	0.0
0.0	0.0	0.22561876413169393	0.0	0.0
0.0	0.0	0.0	-0.1992403678264248	0.0
0.0	0.0	1.0798068653450046	0.0	0.0
